x,y
5.494746752403546,0.4001572083672233
4.384144531132039,2.240893199201458
5.641125838188323,-0.977277879876411
4.34362792551828,-0.1513572082976979
2.854026499900972,0.41059850193837233
3.203708371908368,1.454273506962975
4.076269872380446,0.12167501649282841
3.6277174035873467,0.33367432737426683
5.11294688851731,-0.20515826376580087
3.4427445896156783,-0.8540957393017248
-0.6104728221529445,0.6536185954403606
4.222497396233359,-0.7421650204064419
6.20991777250232,-1.4543656745987648
3.064712315761789,-0.1871838500258336
5.167677153069308,1.469358769900285
3.2191287508753765,0.37816251960217356
1.7444813552199567,-1.980796468223927
2.5079779199085817,0.15634896910398005
4.73989376634637,1.2023798487844113
2.4522371617508663,-0.30230275057533557
1.5171221759355953,-1.4200179371789752
0.5869695553451808,1.9507753952317897
2.279242972473774,-0.4380743016111864
1.2282798109393096,0.7774903558319101
0.717603775698799,-0.2127402802139687
1.7336190445083068,0.386902497859262
2.277612446720245,-1.180632184122412
2.9601443104655787,0.42833187053041766
3.094069558025663,0.3024718977397814
2.102933092203484,-0.3627411659871381
2.0489973145957654,-0.3595531615405413
1.850037499739475,-1.7262826023316769
3.2509184566947953,-0.4017809362082619
0.6945513883624193,0.4627822555257742
1.7168863479702925,0.05194539579613895
4.031089761229697,0.12898291075741067
4.6113559010583245,-1.2348258203536526
3.568997005660739,-0.6848100909403132
1.7685068615511554,-0.5788496647644155
2.5593981836737902,0.05616534222974544
1.3522292929673247,0.9008264869541871
3.65854613775456,-1.5362436862772237
5.104706436697249,1.8958891760305832
4.667046056582319,-0.17992483581235091
1.4857271207132452,1.0544517269311366
2.4298216935543513,1.2224450703824274
3.294545298699255,0.9766390364837128
3.503978192058076,0.7065731681919482
3.0148492717085826,1.7858704939058352
3.1794808027306107,0.40198936344470165
5.663177255769303,-1.3477590611424464
1.2032628843499142,0.9693967081580112
1.3409529701502483,1.9436211856492926
2.415054427754629,-0.7474548114407578
5.719450693505763,1.4805147914344243
5.641127210366653,0.9060446582753853
1.7820429559315798,1.9100649530990337
2.6209859980388504,0.8024563957963952
4.339616579810237,-0.1550100930908342
3.8684393739169574,0.9222066715665268
3.532346091383787,-1.0994007905841945
3.4217724707795942,1.3263858966870303
2.0177327127794493,-0.14963454032767076
2.384599945440438,1.8492637284793418
3.9507683632793107,0.40746183624111043
1.91117424563038,0.5392491912918173
2.0463496057472046,0.03183055827435118
2.1007778523748404,0.6764332949464997
3.815422552796628,-0.20829875557799488
3.560038063836884,-1.0930615087305058
0.8910432874038796,0.4393917012645369
3.2357119176439597,0.6350314368921064
6.3702756617111636,0.9444794869904138
1.70907442874128,1.117016288095853
1.1390258932273467,-0.461584604814709
2.9034917962317945,1.7133427216493666
1.9467576300163352,-0.8264385386590144
2.8607671047076852,-0.6634782863621074
4.59330380089974,-1.0799315083634233
1.37723426936224,-0.43782004474443403
2.2956757537290327,1.9295320538169858
4.342683781553619,0.0875512413851909
1.266972469456666,0.8443629764015471
1.5854818904279608,-1.5447710967776116
4.680127844847917,0.3169426119248496
4.30229103762177,0.3187276529430212
4.211741472009224,-0.6510255933001469
1.5373597463611188,0.681594518281627
1.8638071567837402,-0.6895497777502005
2.3557797554240034,0.01747915902505673
2.499377009707825,-1.3749512934180188
2.089786125720816,-2.2234031522244266
3.884210797664858,-1.6020576556067476
1.4381661033213957,0.052165079260974405
1.9540999802741204,1.5430145954067358
1.1716242240613308,0.26705086934918293
2.944445705694439,-1.1680934977411974
3.7400249501973084,-0.1715463312222481
4.091476664837775,0.8235041539637314
6.059277618085789,1.336527949436392
2.47789803779997,-0.2393791775759264
4.555153514497272,0.6552637307225978
3.9052826859098015,-1.6169560443108344
2.96559766495505,-0.7380309092056887
3.3958731644087985,-0.09815038964295794
4.287187356010478,0.31721821519130206
4.112035668487711,-0.46641909673594306
1.6643512959479192,-0.41004969320254847
2.9759294998799475,0.3791517355550818
6.195145359657929,-0.04225715166064269
1.6480896154203597,-0.34598177569938643
2.34437628519392,0.4814814737734622
0.8209839653084376,0.06326199420033171
3.221333668590694,0.23218103620027578
2.155267514245801,-0.237921729736007
0.9860737488715459,-0.49331988336219407
2.232277938127281,0.4160500462614255
1.3649111243399445,0.7811981017099934
5.113520311576671,-2.0699850250135325
3.602820878146332,0.6769080350302455
2.0985279133052726,-0.39727181432879766
2.812078485000557,-0.2977908794017283
2.5629896682243825,-1.6760038063299767
4.629642927266899,1.079618592036821
1.8497292334838706,-1.466424327802514
3.736897015155752,-0.5757879698130661
3.2007520887900096,-0.3193284171450952
3.9779834806700096,0.6947491436560059
1.9738503465544355,-1.3833639553950554
0.7613870500875959,0.6103793791072052
1.3186991138890147,-0.5068163542986875
2.15668459938982,-0.05256729626954629
0.2616868380227264,0.18877859679382855
3.7408937911118603,0.08842208704466141
2.5603405596297706,0.09740016626878341
3.5643367540196937,-2.77259275642665
5.766077713140598,0.39009332268792646
2.0773549345796716,-0.3909533751876011
3.6982563178374193,-0.11610393903436653
0.12817848476302007,2.0644928613593194
2.8436719033482016,1.0201727117157997
2.0212937194250777,1.5363770542457977
3.404951128331404,0.6088438344754508
1.521788513478846,1.2111452896827009
3.975550203856413,1.3018462295649984
2.1117500547970587,-0.4810271184607877
6.258230240442465,-1.0600158227215473
2.807738089500156,1.1368913626026953
3.1382039747248216,0.5829536797532936
2.4350937653396745,0.37005588784751875
1.1522920066712932,1.658130679618188
2.83289080479431,-0.6801782039968504
3.942407992345516,-0.4607197873885533
1.1130735740310316,-1.3467175057975553
3.981143401744726,-0.1595734381462669
2.810917441006458,1.0777438059762627
1.4064276588241817,-0.7306777528648248
2.455697753972271,0.094351589317074
2.940360561639907,-0.2868871923899076
2.912847106356078,-0.10730527629117469
1.982325714166856,-0.8129929885540773
3.3882247561864594,-0.8909150829955279
1.363252495968466,-0.3122922511256933
2.7770251674022335,2.2567234972982093
2.0034033124760526,0.9432607249694948
4.056683875879151,-1.188944955203736
4.093544847788133,-1.1838806401933177
-0.760637443661007,0.6063195243593807
0.5167957228591704,0.45093446180591484
