x,y
1.3497681547317275,0.6179759874776123
3.3549198905239495,2.2082520572439974
3.0158964819349836,1.6397016529999062
3.031474662571415,2.770652234374176
0.5322807128609519,2.494101300534833
2.4933527843164742,1.2630305255617746
2.593883279540573,1.0611364598250281
2.369806685093388,2.197747397248634
4.057750831242439,3.824463021910569
1.3378057439643274,2.983108996752199
3.8373090872743925,0.29731125103055844
1.972977008338191,1.2745689084961094
1.4657543741051517,1.7504533311048298
2.9207408851823655,3.101906634291586
3.401070775938595,1.52815296910064
2.776508281034278,1.7087221375203936
2.3498292869716946,-0.7129754478943031
2.3319345431972986,1.5812460413346832
3.3095924589167582,3.1868670128788597
2.880676914127191,2.3419238771921154
2.39716457754191,1.46896626994745
3.270327741206377,3.2536745953733677
1.7615413024218705,2.713892607771731
1.3041459940827727,3.073053911947212
3.0104209884037636,1.7279728998372799
4.434249885618119,1.8172959557483526
0.8219715893771493,3.528942523795408
2.2870815409508363,3.099327890334015
3.062406603655881,2.9699524260860124
0.45710680591299035,1.626825666978261
1.0475485097877617,3.6522584730595478
1.349333129060421,3.8939784902830694
2.759844442665201,0.5108610634210689
2.23646535056653,1.5962664450382036
1.6683047072887391,2.4112060494404557
1.531558556459401,0.4647677965830379
2.70670446288538,1.7681514144641912
0.8759574754679142,3.536811038984392
1.816484279694169,1.5255623182723945
2.3413875785619207,1.3282512274258635
2.7119252657352457,1.749477715325996
0.9442229227484189,0.6276702547079216
1.640262967333151,1.5705160640914881
2.7981411491264057,2.171690801097639
2.7857249732162144,1.7243398570298893
3.348193546542406,2.169663579340652
2.444022185651702,1.1608790678831786
2.4513442684545153,0.44133611157267616
1.6516608478639547,1.1477632436127991
3.5907986382894066,1.69257030914886
2.2480690520869704,2.75812334522453
1.4239746202826387,0.13699226531194042
3.0422192390269096,0.26010129038321317
3.2222513420888164,2.5329426551980267
1.4557586961646274,1.5057399549773163
1.1448858526860788,2.043658353687195
1.427812220648225,2.6107054093546296
2.323957691542869,1.2032126627801931
1.3346403501040467,1.0700843884964537
2.5174583247930267,4.70065020741732
2.0948338837964386,2.520636980244081
1.6594039489481724,0.36448414086493486
0.8198923262937412,0.9910939355151418
2.8826825275652164,2.840997822176731
2.537978662540653,1.1130480770727988
1.304048365258137,2.8970693509727643
3.1439201411373663,2.2837764454964784
2.652083131059023,3.553818379828071
2.940943651773277,3.69843369142939
1.7510765886609596,1.506564755339503
3.1103788458936195,1.957444401571883
1.7362670810847092,4.331709938061939
2.134273007062941,0.8997167954567507
1.6468468689339142,1.0050301602153646
0.7562233326529819,1.6745297351348258
1.7921561692482064,2.616467847992707
3.4852755904700636,1.395235888468659
0.3467191985925919,2.41844917217051
0.3036482105465981,1.7661631113062377
1.277187512312532,1.837465058870607
1.5691681446939731,2.0099216373277393
2.470007773741771,0.7718485738898595
-0.7309982301791633,2.3110759297917687
2.4845410578102753,1.7441310459025385
1.2364789213817824,1.6465365503837293
2.985363778522147,4.003587751739648
2.142799740263807,2.345891482596038
3.122636323641353,1.5442119780913681
1.224012705394573,3.342054792081476
2.075220414811935,0.48969575824225586
1.9084125738804412,0.7211106070833222
1.7803813827224748,2.206256450075071
2.233169053189117,2.2155169059677395
1.4880767268227062,2.201609890030262
1.7721314541285267,1.306271582162371
0.8267209951995149,1.7225922591719245
0.3983607927271733,3.090600658036128
0.8397009134646647,3.126248456212351
0.9974269920295711,2.0271053445267304
1.7420979315229927,2.4614878959862203
1.8410129184846835,2.184016240355281
1.3101468691905287,2.0125418644052666
1.5374435029473101,1.196486875024845
1.7846005517981145,0.6330243085377172
1.6565750538674768,2.2921564841150794
0.8629203598065183,3.9588087051677405
2.858223191892744,3.3342781907046417
1.848054783421959,1.8708516951122367
1.364280298209612,0.8603558004897596
2.8062339883135548,0.7540819829436034
1.0953096103445863,0.7574499218111221
-0.11153936116077112,1.5029456324021502
1.1266441541436027,3.1578514788664256
3.006984028050578,2.496885849562029
2.366614920863793,2.6556609228787424
1.612492617220609,1.4511238656719905
1.9163503131533066,4.024929108369763
0.9322850916478918,2.3628509971028184
2.324639948147915,0.8124549924843607
2.2687779037995255,0.914734562573494
2.755056713633904,1.5933758859975824
3.209501230119546,1.8263404898073576
1.6403265356549392,1.3448800174596367
2.321717889313352,2.3877495751986832
1.4668492326729048,1.4718086011906648
3.208464867526926,0.6967106907303771
2.7628052493392086,1.8920837408036615
2.4455998223867748,3.1350136986424317
1.8410932930650037,1.358515464272711
1.3953527662284109,2.970268985203137
2.7563495812954835,3.1022398460875698
2.959921778561604,2.3824656266045703
1.7486954198607925,3.981698318425986
1.829025370613487,4.529227580949735
1.9273446320045928,2.852870151407821
1.7832181340260516,0.8076649588163602
2.786162296578876,1.8235126517262368
2.531244177055717,1.366218516861719
2.5093118220861386,1.3160060092227743
2.5782969686871158,3.604595103472899
2.813192907371833,1.2826184465724655
1.6219078746518298,3.323822210551799
1.4887314576840893,2.0101344642979297
1.722465867759484,1.4339468365924088
3.067933526733391,2.181820026074889
2.0210486113819925,2.273033606699368
2.937319365866477,1.4341522877857633
-0.9819196995859292,1.2687049490085358
1.360726080244203,2.3130269598537683
3.385291142009388,0.27744296868006635
1.8221162810689653,1.708221054003884
4.596014526584906,-0.07176208599845513
1.4341324354144795,1.8650577442939824
1.3016611867314762,2.034946635538403
3.1256330051415304,0.5229252279834136
1.4636370026439214,1.7596519383500857
0.8232437011380627,2.1195749172312484
1.7551756370429685,2.52463022053874
3.8328498719791293,0.615634426734049
1.9889734593236277,1.9463440776870047
1.9356674463579273,2.1795994796635667
1.0183355871788504,2.317630104407625
1.8197635381321278,2.9853456826111344
0.8366841786212114,2.066137592667186
2.1401054571256912,3.137633442529348
1.5414249136416318,3.617073982441709
1.1377998848543116,2.0746508437515905
-0.07706298071062978,2.9686268224687966
2.239510419903079,2.799764240028534
1.2862560543360244,1.5408469331373649
3.076403576951698,2.7686495071814714
3.042641632440269,0.8334157787607366
1.980904179618432,2.2914540142575452
1.2538019567128416,0.9735226740673943
3.1318042298493074,1.3587032917695194
2.4828600889641037,2.4435411087287866
1.7502664145334363,2.721185283676402
1.0209166278802524,1.8525567327379762
2.584948181119098,2.387108574017765
0.30055785763085874,1.0705947101184299
1.5953405499301012,2.0394828207654356
-0.26568457518748945,2.8610637397846057
1.4706581565228305,1.0765975523304363
1.2016523798258874,2.3869788664520017
1.9874766423103736,1.398194550249428
0.40826333229637624,1.359517781905979
1.1511340188054588,2.3502156217656345
0.03817416332352486,2.4609496315058985
2.799307550537777,0.7313495701097874
-0.07271054426068124,2.481348879351258
4.208503609044377,1.8671789960706537
1.8780590181296388,2.7389209906441483
0.7091705095743608,1.337029796203925
2.068968663676232,0.10883212247193441
1.9904393896358914,4.236287661804656
1.7079524451011312,1.5695624084607402
2.6180891571749485,2.316620489425638
1.7322958464524438,2.749635177838078
0.4046137489836896,3.612003627305115
0.7438055709656726,1.734166793409259
0.3467945128554639,2.325030756953108
2.228023138871203,0.2055424163010775
2.986310460907567,2.965508482507957
0.7267662465857736,2.8295410641130525
3.744688887238083,2.454772717346925
2.9031069565866496,1.999047209588109
2.108289130292438,2.062769753669865
1.2361887390642272,2.118442827676113
1.3560033196083117,1.3065936362641324
1.363062052098012,2.0757776536456083
1.6670193947058187,1.1861762011907098
2.6588058337365115,2.040510013772161
1.20371229052442,2.1916862887124133
3.6392009659014977,3.5568352363211813
1.7274606615176569,2.4475654645211207
0.1390891928801532,2.2686832716590932
2.5630604946123974,1.1818371658012174
2.7510075052846634,2.5397128058770084
2.118811871550109,0.42734167965587777
3.1463208968342817,1.8400540240919707
0.40915228955652694,3.1402555720810295
2.053498625657827,2.671282261336834
1.7742887577135575,2.210490733621695
3.2600894090539074,1.1576098732249673
2.430114481260546,2.0580476862380706
1.8914725952724678,2.2783560714074946
1.815641127504251,3.1259652127535675
1.0124886439417353,0.6659308713093348
1.7929208979837805,3.133012871048022
1.495466323652312,1.9506900100622442
1.0088233883515052,0.9838305096219495
2.614591507919278,2.217234347392865
2.8915202699308935,2.7863522172987363
0.49490759585163424,1.539101330373355
1.084069097273756,0.9536288424073645
1.5158576604606875,3.462380679842144
2.9499842980550084,2.1457133234258894
1.9267011738150137,2.4994755024101822
2.010516293013736,1.079789027191885
0.20142594546654813,0.12212165556774268
2.13851610743348,1.8001089296260677
1.3428722279770704,3.37052227314101
1.9606054353913587,1.3884180104813433
2.112260776146943,3.763358050464077
3.145035284650163,2.014520930880638
2.413438657558851,3.0941917751013714
1.2412952605188559,2.151138686660623
2.8067440025291894,2.3308694297464343
2.8130151342429257,1.5674770050284978
1.6003186626369132,2.7124310324489462
2.559602789126758,3.240766217218593
0.4896386594373414,1.234608470375964
2.4409960818617855,0.6106949238535095
2.252641153113885,0.4586011980529887
4.194439661835412,2.6292828197289513
1.1367923998015739,2.248686736153794
1.5409568498372352,1.0132322672455825
2.3626977868988654,0.9269918905590466
0.3654824678792141,2.2953623043449625
2.216274581433827,1.7425381873378059
0.6450530829313543,1.3884445365384863
2.760211623110038,3.948075959752722
2.990374063681761,1.7269743064528738
1.0074894540855146,3.054140478372722
2.2880633261630687,0.8087735634478126
2.80997877936308,1.8532135392945919
0.8756784922236487,2.236890613452733
0.9516260416500484,3.5535750799383248
3.7349170550637916,3.720039389253576
2.421557138535984,1.460853618640376
2.7642809849979497,0.5113550392033002
2.788049945140752,1.8616032674787015
2.2078452229029,3.2732071510819516
0.699742274156872,2.455943846792022
0.8413923436260704,-0.5392280052152234
1.8818807253990268,1.8917935770711487
2.5446758886296346,1.9639025486608568
2.7261715828826185,4.208952555529328
2.20384484493563,3.1848707861445082
2.0747086075480277,1.6493279211549936
0.991018928413874,2.436561139291127
2.2272382437299303,0.7943308227769372
2.103033856126164,2.8712006868326387
0.5622402377374742,3.3927699995399068
0.8834970241248106,2.129857549375195
0.9858845400424994,2.0596608948653468
0.5059468771847655,1.783978427974787
1.9487160523459646,2.9271569779502364
1.5155544919415689,1.7681594509540424
2.659965757939814,0.28482104554304555
2.7706661032638022,2.0119470002893274
2.903510927125168,1.8132951364192373
2.0665158754762993,2.8442751771088046
1.9514002603082858,2.567319123831033
1.7039275145604966,1.8501290374903534
1.5975255325257418,0.7605567452070963
3.566332283893232,0.9695745805149425
0.353315847442484,1.1189930522187768
0.8950237364115823,1.536022041927776
0.47791442679224594,2.233527424681237
4.780346486721086,2.0539885137850176
2.913593364416706,1.0309625376929177
1.8904010006992613,2.195894278820057
3.752904045744681,3.5590376617290094
3.5509410581037457,2.8768229485570345
0.2159531108572328,1.8267885009365137
1.369850256952124,2.395662502104783
4.387765719654765,1.9731063596551135
2.5478615973720675,1.4620932586473172
4.184323480018282,1.4619355993647818
1.4745755268981555,2.5818068840005135
1.292097860303848,3.3369965569647957
2.806041784347244,0.3341859801342326
1.4865267622404805,2.706721688965658
2.8297515623746694,1.5868299654023574
1.7978412841819573,1.4120125499168021
1.2007562278017057,0.941556219693199
1.1772393297952326,2.3689611886364492
0.8457197293605896,1.9433449456543581
3.387346302392123,2.627437909091231
3.1806343580982928,1.9872652434236318
2.7829507334565093,0.23886795401183147
0.15476842485634013,1.5135583127114438
0.7372084196836866,1.0293075659485644
2.1326923120526553,1.9552916646930667
0.7327061146573235,2.507198992510722
2.193757124904079,1.5843016389695967
1.2954944954919276,3.520928842454836
3.046362435909204,2.2856897609442446
1.7401512116223832,2.3661739953013567
2.5295232043960727,0.5778038084004598
1.1232433994967372,2.629600468893119
1.91988210255276,2.620087443243183
1.4310812705648037,2.1718118535995954
1.6577615468792255,1.0445887201610522
1.7250208818269774,3.554979163302533
2.0348670827018642,1.373550585836809
2.4486315991342265,2.179056790866708
-0.09196457574721117,3.027273699818412
1.6775799047443154,3.3721137007738005
2.065690441861244,2.1180860551380754
2.122076710518985,1.817050077549109
2.5675747789996994,2.805359554625991
3.9218911555534746,1.255988613120016
2.0348815545012187,0.12504436090179327
0.5655914895067604,0.6171190374028592
1.988350991318776,1.0451548831034132
2.2953458622453065,0.5863687918767662
1.0583367744636218,1.4405957073196372
2.604920728262018,3.0211660848316955
2.259072595748565,2.9106184932129486
1.7688889240306498,0.7481807582845101
1.2584633059665793,2.4421019157001345
3.123483821036184,3.3203134339830562
2.633285121268089,2.5463161592714454
2.264271616266611,1.4368432154962607
2.298980026608681,2.332850336058995
1.5657429131682683,1.1516017206582392
0.22030723547321207,2.079505019611731
2.718612474205381,1.384293004591035
2.114788820770215,2.0838786113956282
1.747582438024038,4.883759696182195
2.844488221841596,0.053758520572113166
2.7658838027113033,1.5103382965420635
0.23517497873196969,1.6516500248738604
2.83631870219208,3.167593999030032
2.78151843366315,1.4762548867150596
2.022025315479547,2.6432757318269067
2.2756863778045875,0.6549963836997685
2.079467513926903,1.5553852086760174
2.4111537709489466,-0.12145730929799425
1.2086354864812696,2.627532422015305
1.8367212231344865,2.3176547187652976
3.3256460328676187,3.913584483029087
1.644873640228039,1.8213832735770528
2.678713869504649,2.239150266020186
3.0172373162489388,0.14680474455704529
2.34681622296386,0.5326746777679223
1.730277706654448,1.292299845842571
1.3302136621680203,0.5619550682770169
-0.5307970507810285,2.8736237631848645
3.1434020649983756,2.6140898975042326
1.827282219349093,2.5524319953800574
0.8661903920418477,2.306019970861822
1.6206777838602668,3.4749681232937624
2.8436607796274145,3.7927627873007754
1.6329132287766885,2.294090392146036
2.6996472830855427,2.1865092576506617
2.2714602405615274,0.8121634880309867
2.053503270816626,1.634565552626432
-0.10785015278641152,1.1549644755155213
2.7202682541130665,2.684765843273682
0.46196830448592263,2.107120224435261
0.5622206384488968,2.528593069476341
3.130971764003262,1.7590039770497983
3.1711474780168123,2.0241652613654226
2.147479560231998,3.078743533209188
1.7958304757624655,3.182142097867347
2.713402261330055,1.818490100977997
2.6097062956904806,1.2689196996562018
3.321323571711736,1.530949485946301
1.8793559262391197,0.037897419441985214
2.079247083277483,1.0962755664016008
1.3272025032535293,1.4186153937246182
2.7638904646176443,1.2017013570351627
0.8829049371970021,1.9721851539924549
2.7436719439876853,1.9650701195356928
0.4392254285889263,-1.6942852922787712
2.2392628628363864,3.624278594855121
2.107856248226677,2.838915167309078
0.9187421859100648,0.6665055735703203
1.6049568025885466,2.176443132421576
0.42588498244934025,1.7358516978269534
1.4230274297367291,2.0579043836411377
3.628495167356257,3.3821073097127967
1.8395147355810901,2.539621893523263
2.382376071959755,1.4586360525926207
2.3832670874755353,2.3760714578423667
2.653034791198376,2.7082789479911935
3.6361301522415546,1.174419193507323
2.4770344978230274,2.7754092834700046
2.5997623507959746,0.9349894352011174
1.8994027201576538,1.3436186957326801
1.566949424442319,2.2436604396570052
1.8065192237206762,2.437367042825209
1.861713080551126,1.9042392620244442
1.077641201649608,2.264158831913708
2.448690184580802,2.717965117494696
1.749268797027644,1.6570941530825565
4.718604926149236,1.9968565869266701
0.21361450865716813,1.8508508096533245
-0.4144193347438976,3.858487982159303
3.081638560991627,1.9308644760780145
2.0412137202057266,1.8785346040261592
2.87563926208719,2.6263403356546733
1.7285836768149774,4.599941377026369
2.0031115902740213,1.3906825501662041
2.8194519242058638,2.259812542966931
0.4989067641061746,1.653295219430849
1.4854327041486672,2.883355096778266
3.552853410447084,3.137878717212756
2.4535325908640613,1.7858097409270246
0.9886683620451286,1.9524457895629614
0.013642989913328352,1.9101884485542349
2.872148009501533,2.668392122941475
3.50941198433165,1.4325171755325252
1.7277943554152575,3.1545054503369054
2.923320501494601,3.78457818593032
0.8934274175044317,2.8899226244298557
3.1991003651949885,2.3537445844247356
4.052031752910144,2.4479960711470548
-0.46552400041727005,3.121252594528999
0.39442501713629663,1.479891841274873
2.5299128882329605,4.247656753133477
1.2891969869105313,1.9319243222604203
3.357196492565661,0.10562699545479415
2.6292427489333923,0.9288325278804179
0.07991205982107186,1.9904737891206714
1.9387699428790122,2.371044196336833
2.9317353628895657,2.2323822904709845
3.596824315979162,3.294287264248478
1.2134777037220372,1.900319756721436
1.7567483936050956,0.12016425602017522
3.6190136470317347,1.543918159289663
3.080283383330861,1.6022888928724552
2.9913379067574337,1.5189673199838152
3.1207609597696946,2.3215666656536458
2.6868842455272763,2.7012643858076317
2.302772326972797,1.4330812491810678
1.178111368124629,4.144838897546071
3.5178094690445967,2.320495144017484
3.23835385569003,1.3926572286790722
2.199392563044166,0.3999599158152203
1.2394895684198,1.8492120931499363
1.8484869854698944,2.13449793512936
0.6315740728550747,2.0471347689665165
2.077459312560527,2.2506715881650603
2.7475439024115293,1.4315495356807093
0.5084378889056702,2.4500528768614758
2.362783515792049,2.2907096503755153
3.436066931114862,2.208908413655886
